name,TSID,throw_in_leg,turn_in_leg,dart_in_turn,ind,pbt,points_before_turn,points,segment_hit,triple,wonprevious,is_throw2,is_throw3
James Richardson,146,3,1,3,t3pt,421,501,3,T1,0,0,0,1
James Richardson,146,4,2,1,t1pt,418,418,1,1,0,0,0,0
James Richardson,146,5,2,2,t2pt,417,418,20,20,0,0,1,0
James Richardson,146,6,2,3,t3pt,397,418,19,19,0,0,0,1
James Richardson,146,7,3,1,t1pt,378,378,20,20,0,0,0,0
James Richardson,146,8,3,2,t2pt,358,378,20,20,0,0,1,0
James Richardson,146,9,3,3,t3pt,338,378,20,20,0,0,0,1
James Richardson,146,10,4,1,t1pt,318,318,3,T1,0,0,0,0
James Richardson,146,11,4,2,t2pt,315,318,60,T20,1,0,1,0
James Richardson,146,12,4,3,t3pt,255,318,60,T20,1,0,0,1
James Richardson,146,13,5,1,t1pt,195,195,20,20,0,0,0,0
James Richardson,147,1,1,1,t1pt,501,501,1,1,0,0,0,0
James Richardson,147,2,1,2,t2pt,500,501,1,1,0,0,1,0
James Richardson,147,3,1,3,t3pt,499,501,60,T20,1,0,0,1
James Richardson,147,4,2,1,t1pt,439,439,60,T20,1,0,0,0
James Richardson,147,5,2,2,t2pt,379,439,20,20,0,0,1,0
James Richardson,147,6,2,3,t3pt,359,439,60,T20,1,0,0,1
James Richardson,147,7,3,1,t1pt,299,299,20,20,0,0,0,0
James Richardson,147,8,3,2,t2pt,279,299,20,20,0,0,1,0
James Richardson,147,9,3,3,t3pt,259,299,60,T20,1,0,0,1
James Richardson,147,10,4,1,t1pt,199,199,20,20,0,0,0,0
James Richardson,148,1,1,1,t1pt,501,501,60,T20,1,0,0,0
James Richardson,148,2,1,2,t2pt,441,501,5,5,0,0,1,0
James Richardson,148,3,1,3,t3pt,436,501,20,20,0,0,0,1
James Richardson,148,4,2,1,t1pt,416,416,60,T20,1,0,0,0
James Richardson,148,5,2,2,t2pt,356,416,60,T20,1,0,1,0
James Richardson,148,6,2,3,t3pt,296,416,60,T20,1,0,0,1
James Richardson,148,7,3,1,t1pt,236,236,60,T20,1,0,0,0
James Richardson,149,1,1,1,t1pt,501,501,20,20,0,1,0,0
James Richardson,149,2,1,2,t2pt,481,501,20,20,0,1,1,0
James Richardson,149,3,1,3,t3pt,461,501,20,20,0,1,0,1
James Richardson,149,4,2,1,t1pt,441,441,60,T20,1,1,0,0
James Richardson,149,5,2,2,t2pt,381,441,60,T20,1,1,1,0
James Richardson,149,6,2,3,t3pt,321,441,60,T20,1,1,0,1
James Richardson,149,7,3,1,t1pt,261,261,5,5,0,1,0,0
James Richardson,149,8,3,2,t2pt,256,261,60,T20,1,1,1,0
James Richardson,149,9,3,3,t3pt,196,261,60,T20,1,1,0,1
James Richardson,150,1,1,1,t1pt,501,501,20,20,0,1,0,0
James Richardson,150,2,1,2,t2pt,481,501,1,1,0,1,1,0
James Richardson,150,3,1,3,t3pt,480,501,20,20,0,1,0,1
James Richardson,150,4,2,1,t1pt,460,460,20,20,0,1,0,0
James Richardson,150,5,2,2,t2pt,440,460,19,19,0,1,1,0
James Richardson,150,6,2,3,t3pt,421,460,19,19,0,1,0,1
James Richardson,150,7,3,1,t1pt,402,402,20,20,0,1,0,0
James Richardson,150,8,3,2,t2pt,382,402,19,19,0,1,1,0
James Richardson,150,9,3,3,t3pt,363,402,57,T19,1,1,0,1
James Richardson,150,10,4,1,t1pt,306,306,57,T19,1,1,0,0
James Richardson,150,11,4,2,t2pt,249,306,57,T19,1,1,1,0
James Richardson,150,12,4,3,t3pt,192,306,9,T3,0,1,0,1
James Richardson,151,1,1,1,t1pt,501,501,20,20,0,0,0,0
James Richardson,151,2,1,2,t2pt,481,501,20,20,0,0,1,0
James Richardson,151,3,1,3,t3pt,461,501,60,T20,1,0,0,1
James Richardson,151,4,2,1,t1pt,401,401,60,T20,1,0,0,0
James Richardson,151,5,2,2,t2pt,341,401,1,1,0,0,1,0
James Richardson,151,6,2,3,t3pt,340,401,20,20,0,0,0,1
James Richardson,151,7,3,1,t1pt,320,320,20,20,0,0,0,0
James Richardson,151,8,3,2,t2pt,300,320,20,20,0,0,1,0
James Richardson,151,9,3,3,t3pt,280,320,60,T20,1,0,0,1
James Richardson,152,1,1,1,t1pt,501,501,20,20,0,0,0,0
James Richardson,152,2,1,2,t2pt,481,501,57,T19,1,0,1,0
James Richardson,152,3,1,3,t3pt,424,501,57,T19,1,0,0,1
James Richardson,152,4,2,1,t1pt,367,367,20,20,0,0,0,0
James Richardson,152,5,2,2,t2pt,347,367,19,19,0,0,1,0
James Richardson,152,6,2,3,t3pt,328,367,18,18,0,0,0,1
James Richardson,152,7,3,1,t1pt,310,310,15,T5,0,0,0,0
James Richardson,152,8,3,2,t2pt,295,310,20,20,0,0,1,0
James Richardson,152,9,3,3,t3pt,275,310,20,20,0,0,0,1
James Richardson,152,10,4,1,t1pt,255,255,20,20,0,0,0,0
James Richardson,152,11,4,2,t2pt,235,255,1,1,0,0,1,0
James Richardson,152,12,4,3,t3pt,234,255,1,1,0,0,0,1
James Richardson,152,13,5,1,t1pt,233,233,20,20,0,0,0,0
James Richardson,152,14,5,2,t2pt,213,233,19,19,0,0,1,0
James Richardson,152,15,5,3,t3pt,194,233,57,T19,1,0,0,1
James Richardson,153,1,1,1,t1pt,501,501,15,T5,0,0,0,0
James Richardson,153,2,1,2,t2pt,486,501,20,20,0,0,1,0
James Richardson,153,3,1,3,t3pt,466,501,1,1,0,0,0,1
James Richardson,153,4,2,1,t1pt,465,465,20,20,0,0,0,0
James Richardson,153,5,2,2,t2pt,445,465,60,T20,1,0,1,0
James Richardson,153,6,2,3,t3pt,385,465,60,T20,1,0,0,1
James Richardson,153,7,3,1,t1pt,325,325,20,20,0,0,0,0
James Richardson,153,8,3,2,t2pt,305,325,60,T20,1,0,1,0
James Richardson,153,9,3,3,t3pt,245,325,20,20,0,0,0,1
James Richardson,153,10,4,1,t1pt,225,225,20,20,0,0,0,0
James Richardson,153,11,4,2,t2pt,205,225,20,20,0,0,1,0
James Richardson,153,12,4,3,t3pt,185,225,25,25,0,0,0,1
James Richardson,154,1,1,1,t1pt,501,501,1,1,0,0,0,0
James Richardson,154,2,1,2,t2pt,500,501,20,20,0,0,1,0
James Richardson,154,3,1,3,t3pt,480,501,20,20,0,0,0,1
James Richardson,154,4,2,1,t1pt,460,460,20,20,0,0,0,0
James Richardson,154,5,2,2,t2pt,440,460,60,T20,1,0,1,0
James Richardson,154,6,2,3,t3pt,380,460,15,T5,0,0,0,1
James Richardson,154,7,3,1,t1pt,365,365,60,T20,1,0,0,0
James Richardson,154,8,3,2,t2pt,305,365,20,20,0,0,1,0
James Richardson,154,9,3,3,t3pt,285,365,3,T1,0,0,0,1
James Richardson,154,10,4,1,t1pt,282,282,60,T20,1,0,0,0
James Richardson,154,11,4,2,t2pt,222,282,20,20,0,0,1,0
James Richardson,154,12,4,3,t3pt,202,282,20,20,0,0,0,1
James Richardson,154,13,5,1,t1pt,182,182,60,T20,1,0,0,0
James Richardson,155,1,1,1,t1pt,501,501,60,T20,1,1,0,0
James Richardson,155,2,1,2,t2pt,441,501,20,20,0,1,1,0
James Richardson,155,3,1,3,t3pt,421,501,60,T20,1,1,0,1
James Richardson,155,4,2,1,t1pt,361,361,20,20,0,1,0,0
James Richardson,155,5,2,2,t2pt,341,361,5,5,0,1,1,0
James Richardson,155,6,2,3,t3pt,336,361,20,20,0,1,0,1
James Richardson,155,7,3,1,t1pt,316,316,60,T20,1,1,0,0
James Richardson,155,8,3,2,t2pt,256,316,20,20,0,1,1,0
James Richardson,155,9,3,3,t3pt,236,316,20,20,0,1,0,1
James Richardson,155,10,4,1,t1pt,216,216,60,T20,1,1,0,0
James Wade,1,1,1,1,t1pt,501,501,20,20,0,0,0,0
James Wade,1,2,1,2,t2pt,481,501,57,T19,1,0,1,0
James Wade,1,3,1,3,t3pt,424,501,19,19,0,0,0,1
James Wade,1,4,2,1,t1pt,405,405,20,20,0,0,0,0
James Wade,1,5,2,2,t2pt,385,405,20,20,0,0,1,0
James Wade,1,6,2,3,t3pt,365,405,57,T19,1,0,0,1
James Wade,1,7,3,1,t1pt,308,308,4,4,0,0,0,0
James Wade,1,8,3,2,t2pt,304,308,20,20,0,0,1,0
James Wade,1,9,3,3,t3pt,284,308,20,20,0,0,0,1
James Wade,1,10,4,1,t1pt,264,264,20,20,0,0,0,0
James Wade,1,11,4,2,t2pt,244,264,20,20,0,0,1,0
James Wade,1,12,4,3,t3pt,224,264,5,5,0,0,0,1
James Wade,1,13,5,1,t1pt,219,219,60,T20,1,0,0,0
James Wade,2,1,1,1,t1pt,501,501,60,T20,1,0,0,0
James Wade,2,2,1,2,t2pt,441,501,19,19,0,0,1,0
James Wade,2,3,1,3,t3pt,422,501,54,T18,1,0,0,1
James Wade,2,4,2,1,t1pt,368,368,20,20,0,0,0,0
James Wade,2,5,2,2,t2pt,348,368,18,18,0,0,1,0
James Wade,2,6,2,3,t3pt,330,368,20,20,0,0,0,1
James Wade,2,7,3,1,t1pt,310,310,20,20,0,0,0,0
James Wade,2,8,3,2,t2pt,290,310,60,T20,1,0,1,0
James Wade,2,9,3,3,t3pt,230,310,60,T20,1,0,0,1
James Wade,3,1,1,1,t1pt,501,501,60,T20,1,1,0,0
James Wade,3,2,1,2,t2pt,441,501,20,20,0,1,1,0
James Wade,3,3,1,3,t3pt,421,501,19,19,0,1,0,1
James Wade,3,4,2,1,t1pt,402,402,20,20,0,1,0,0
James Wade,3,5,2,2,t2pt,382,402,60,T20,1,1,1,0
James Wade,3,6,2,3,t3pt,322,402,20,20,0,1,0,1
James Wade,3,7,3,1,t1pt,302,302,54,T18,1,1,0,0
James Wade,3,8,3,2,t2pt,248,302,18,18,0,1,1,0
James Wade,3,9,3,3,t3pt,230,302,20,20,0,1,0,1
James Wade,3,10,4,1,t1pt,210,210,20,20,0,1,0,0
James Wade,3,11,4,2,t2pt,190,210,60,T20,1,1,1,0
James Wade,4,1,1,1,t1pt,501,501,20,20,0,1,0,0
James Wade,4,2,1,2,t2pt,481,501,57,T19,1,1,1,0
James Wade,4,3,1,3,t3pt,424,501,57,T19,1,1,0,1
James Wade,4,4,2,1,t1pt,367,367,60,T20,1,1,0,0
James Wade,4,5,2,2,t2pt,307,367,20,20,0,1,1,0
James Wade,4,6,2,3,t3pt,287,367,20,20,0,1,0,1
James Wade,4,7,3,1,t1pt,267,267,60,T20,1,1,0,0
James Wade,4,8,3,2,t2pt,207,267,20,20,0,1,1,0
James Wade,4,9,3,3,t3pt,187,267,60,T20,1,1,0,1
James Wade,5,1,1,1,t1pt,501,501,20,20,0,0,0,0
James Wade,5,2,1,2,t2pt,481,501,19,19,0,0,1,0
James Wade,5,3,1,3,t3pt,462,501,19,19,0,0,0,1
James Wade,5,4,2,1,t1pt,443,443,20,20,0,0,0,0
James Wade,5,5,2,2,t2pt,423,443,20,20,0,0,1,0
James Wade,5,6,2,3,t3pt,403,443,60,T20,1,0,0,1
James Wade,5,7,3,1,t1pt,343,343,20,20,0,0,0,0
James Wade,5,8,3,2,t2pt,323,343,60,T20,1,0,1,0
James Wade,5,9,3,3,t3pt,263,343,60,T20,1,0,0,1
James Wade,5,10,4,1,t1pt,203,203,60,T20,1,0,0,0
James Wade,6,1,1,1,t1pt,501,501,20,20,0,1,0,0
James Wade,6,2,1,2,t2pt,481,501,57,T19,1,1,1,0
James Wade,6,3,1,3,t3pt,424,501,57,T19,1,1,0,1
James Wade,6,4,2,1,t1pt,367,367,60,T20,1,1,0,0
James Wade,6,5,2,2,t2pt,307,367,19,19,0,1,1,0
James Wade,6,6,2,3,t3pt,288,367,20,20,0,1,0,1
James Wade,6,7,3,1,t1pt,268,268,20,20,0,1,0,0
James Wade,6,8,3,2,t2pt,248,268,60,T20,1,1,1,0
James Wade,6,9,3,3,t3pt,188,268,1,1,0,1,0,1
James Wade,6,10,4,1,t1pt,187,187,20,20,0,1,0,0
James Wade,7,1,1,1,t1pt,501,501,20,20,0,0,0,0
James Wade,7,2,1,2,t2pt,481,501,9,T3,0,0,1,0
James Wade,7,3,1,3,t3pt,472,501,19,19,0,0,0,1
James Wade,7,4,2,1,t1pt,453,453,20,20,0,0,0,0
James Wade,7,5,2,2,t2pt,433,453,57,T19,1,0,1,0
James Wade,7,6,2,3,t3pt,376,453,57,T19,1,0,0,1
James Wade,7,7,3,1,t1pt,319,319,20,20,0,0,0,0
James Wade,7,8,3,2,t2pt,299,319,19,19,0,0,1,0
James Wade,7,9,3,3,t3pt,280,319,20,20,0,0,0,1
James Wade,7,10,4,1,t1pt,260,260,20,20,0,0,0,0
James Wade,7,11,4,2,t2pt,240,260,20,20,0,0,1,0
James Wade,7,12,4,3,t3pt,220,260,20,20,0,0,0,1
James Wade,7,13,5,1,t1pt,200,200,20,20,0,0,0,0
James Wade,7,14,5,2,t2pt,180,200,60,T20,1,0,1,0
James Wade,8,1,1,1,t1pt,501,501,20,20,0,1,0,0
James Wade,8,2,1,2,t2pt,481,501,60,T20,1,1,1,0
James Wade,8,3,1,3,t3pt,421,501,60,T20,1,1,0,1
James Wade,8,4,2,1,t1pt,361,361,20,20,0,1,0,0
James Wade,8,5,2,2,t2pt,341,361,60,T20,1,1,1,0
James Wade,8,6,2,3,t3pt,281,361,20,20,0,1,0,1
James Wade,8,7,3,1,t1pt,261,261,1,1,0,1,0,0
James Wade,8,8,3,2,t2pt,260,261,20,20,0,1,1,0
James Wade,8,9,3,3,t3pt,240,261,20,20,0,1,0,1
James Wade,8,10,4,1,t1pt,220,220,20,20,0,1,0,0
James Wade,8,11,4,2,t2pt,200,220,60,T20,1,1,1,0
James Wade,9,1,1,1,t1pt,501,501,20,20,0,0,0,0
James Wade,9,2,1,2,t2pt,481,501,60,T20,1,0,1,0
James Wade,9,3,1,3,t3pt,421,501,60,T20,1,0,0,1
James Wade,9,4,2,1,t1pt,361,361,20,20,0,0,0,0
James Wade,9,5,2,2,t2pt,341,361,60,T20,1,0,1,0
James Wade,9,6,2,3,t3pt,281,361,20,20,0,0,0,1
James Wade,9,7,3,1,t1pt,261,261,60,T20,1,0,0,0
James Wade,9,8,3,2,t2pt,201,261,3,T1,0,0,1,0
James Wade,9,9,3,3,t3pt,198,261,20,20,0,0,0,1
James Wade,10,1,1,1,t1pt,501,501,60,T20,1,1,0,0
James Wade,10,2,1,2,t2pt,441,501,60,T20,1,1,1,0
James Wade,10,3,1,3,t3pt,381,501,20,20,0,1,0,1
James Wade,10,4,2,1,t1pt,361,361,20,20,0,1,0,0
James Wade,10,5,2,2,t2pt,341,361,60,T20,1,1,1,0
James Wade,10,6,2,3,t3pt,281,361,20,20,0,1,0,1
James Wade,10,7,3,1,t1pt,261,261,20,20,0,1,0,0
James Wade,10,8,3,2,t2pt,241,261,60,T20,1,1,1,0
James Wade,10,9,3,3,t3pt,181,261,20,20,0,1,0,1
James Wade,11,1,1,1,t1pt,501,501,20,20,0,1,0,0
James Wade,11,2,1,2,t2pt,481,501,20,20,0,1,1,0
James Wade,11,3,1,3,t3pt,461,501,60,T20,1,1,0,1
James Wade,11,4,2,1,t1pt,401,401,20,20,0,1,0,0
James Wade,11,5,2,2,t2pt,381,401,60,T20,1,1,1,0
James Wade,11,6,2,3,t3pt,321,401,20,20,0,1,0,1
James Wade,11,7,3,1,t1pt,301,301,20,20,0,1,0,0
James Wade,11,8,3,2,t2pt,281,301,20,20,0,1,1,0
James Wade,11,9,3,3,t3pt,261,301,60,T20,1,1,0,1
James Wade,11,10,4,1,t1pt,201,201,20,20,0,1,0,0
James Wade,11,11,4,2,t2pt,181,201,20,20,0,1,1,0
James Wade,12,1,1,1,t1pt,501,501,5,5,0,0,0,0
James Wade,12,2,1,2,t2pt,496,501,60,T20,1,0,1,0
James Wade,12,3,1,3,t3pt,436,501,20,20,0,0,0,1
James Wade,12,4,2,1,t1pt,416,416,20,20,0,0,0,0
James Wade,12,5,2,2,t2pt,396,416,20,20,0,0,1,0
James Wade,12,6,2,3,t3pt,376,416,60,T20,1,0,0,1
James Wade,12,7,3,1,t1pt,316,316,60,T20,1,0,0,0
James Wade,12,8,3,2,t2pt,256,316,20,20,0,0,1,0
James Wade,12,9,3,3,t3pt,236,316,60,T20,1,0,0,1
James Wade,13,1,1,1,t1pt,501,501,20,20,0,0,0,0
James Wade,13,2,1,2,t2pt,481,501,20,20,0,0,1,0
James Wade,13,3,1,3,t3pt,461,501,20,20,0,0,0,1
James Wade,13,4,2,1,t1pt,441,441,60,T20,1,0,0,0
James Wade,13,5,2,2,t2pt,381,441,60,T20,1,0,1,0
James Wade,13,6,2,3,t3pt,321,441,20,20,0,0,0,1
James Wade,13,7,3,1,t1pt,301,301,60,T20,1,0,0,0
James Wade,13,8,3,2,t2pt,241,301,20,20,0,0,1,0
James Wade,13,9,3,3,t3pt,221,301,20,20,0,0,0,1
James Wade,13,10,4,1,t1pt,201,201,5,5,0,0,0,0
James Wade,13,11,4,2,t2pt,196,201,20,20,0,0,1,0
James Wade,14,1,1,1,t1pt,501,501,15,T5,0,0,0,0
James Wade,14,2,1,2,t2pt,486,501,60,T20,1,0,1,0
James Wade,14,3,1,3,t3pt,426,501,20,20,0,0,0,1
James Wade,14,4,2,1,t1pt,406,406,60,T20,1,0,0,0
James Wade,14,5,2,2,t2pt,346,406,20,20,0,0,1,0
James Wade,14,6,2,3,t3pt,326,406,60,T20,1,0,0,1
James Wade,14,7,3,1,t1pt,266,266,20,20,0,0,0,0
James Wade,14,8,3,2,t2pt,246,266,19,19,0,0,1,0
James Wade,14,9,3,3,t3pt,227,266,19,19,0,0,0,1
James Wade,14,10,4,1,t1pt,208,208,20,20,0,0,0,0
James Wade,14,11,4,2,t2pt,188,208,60,T20,1,0,1,0
James Wade,15,1,1,1,t1pt,501,501,20,20,0,1,0,0
James Wade,15,2,1,2,t2pt,481,501,20,20,0,1,1,0
James Wade,15,3,1,3,t3pt,461,501,60,T20,1,1,0,1
James Wade,15,4,2,1,t1pt,401,401,60,T20,1,1,0,0
James Wade,15,5,2,2,t2pt,341,401,60,T20,1,1,1,0
James Wade,15,6,2,3,t3pt,281,401,20,20,0,1,0,1
James Wade,15,7,3,1,t1pt,261,261,20,20,0,1,0,0
James Wade,15,8,3,2,t2pt,241,261,20,20,0,1,1,0
James Wade,15,9,3,3,t3pt,221,261,20,20,0,1,0,1
James Wade,15,10,4,1,t1pt,201,201,20,20,0,1,0,0
James Wade,15,11,4,2,t2pt,181,201,20,20,0,1,1,0
James Wade,16,1,1,1,t1pt,501,501,20,20,0,0,0,0
James Wade,16,2,1,2,t2pt,481,501,60,T20,1,0,1,0
James Wade,16,3,1,3,t3pt,421,501,20,20,0,0,0,1
James Wade,16,4,2,1,t1pt,401,401,20,20,0,0,0,0
James Wade,16,5,2,2,t2pt,381,401,60,T20,1,0,1,0
James Wade,16,6,2,3,t3pt,321,401,20,20,0,0,0,1
James Wade,16,7,3,1,t1pt,301,301,20,20,0,0,0,0
James Wade,16,8,3,2,t2pt,281,301,19,19,0,0,1,0
James Wade,16,9,3,3,t3pt,262,301,19,19,0,0,0,1
James Wade,16,10,4,1,t1pt,243,243,20,20,0,0,0,0
James Wade,16,11,4,2,t2pt,223,243,20,20,0,0,1,0
James Wade,16,12,4,3,t3pt,203,243,60,T20,1,0,0,1
James Wade,17,1,1,1,t1pt,501,501,20,20,0,0,0,0
James Wade,17,2,1,2,t2pt,481,501,20,20,0,0,1,0
James Wade,17,3,1,3,t3pt,461,501,20,20,0,0,0,1
James Wade,17,4,2,1,t1pt,441,441,20,20,0,0,0,0
James Wade,17,5,2,2,t2pt,421,441,20,20,0,0,1,0
James Wade,17,6,2,3,t3pt,401,441,20,20,0,0,0,1
James Wade,17,7,3,1,t1pt,381,381,20,20,0,0,0,0
James Wade,17,8,3,2,t2pt,361,381,60,T20,1,0,1,0
James Wade,17,9,3,3,t3pt,301,381,20,20,0,0,0,1
James Wade,17,10,4,1,t1pt,281,281,20,20,0,0,0,0
James Wade,17,11,4,2,t2pt,261,281,60,T20,1,0,1,0
James Wade,17,12,4,3,t3pt,201,281,60,T20,1,0,0,1
James Wade,18,1,1,1,t1pt,501,501,20,20,0,0,0,0
James Wade,18,2,1,2,t2pt,481,501,20,20,0,0,1,0
James Wade,18,3,1,3,t3pt,461,501,20,20,0,0,0,1
James Wade,18,4,2,1,t1pt,441,441,60,T20,1,0,0,0
James Wade,18,5,2,2,t2pt,381,441,20,20,0,0,1,0
James Wade,18,6,2,3,t3pt,361,441,19,19,0,0,0,1
James Wade,18,7,3,1,t1pt,342,342,5,5,0,0,0,0
James Wade,18,8,3,2,t2pt,337,342,19,19,0,0,1,0
James Wade,18,9,3,3,t3pt,318,342,60,T20,1,0,0,1
James Wade,18,10,4,1,t1pt,258,258,20,20,0,0,0,0
James Wade,18,11,4,2,t2pt,238,258,20,20,0,0,1,0
James Wade,18,12,4,3,t3pt,218,258,60,T20,1,0,0,1
James Wade,19,1,1,1,t1pt,501,501,5,5,0,1,0,0
James Wade,19,2,1,2,t2pt,496,501,20,20,0,1,1,0
James Wade,19,3,1,3,t3pt,476,501,20,20,0,1,0,1
James Wade,19,4,2,1,t1pt,456,456,60,T20,1,1,0,0
James Wade,19,5,2,2,t2pt,396,456,60,T20,1,1,1,0
James Wade,19,6,2,3,t3pt,336,456,60,T20,1,1,0,1
James Wade,19,7,3,1,t1pt,276,276,20,20,0,1,0,0
James Wade,19,8,3,2,t2pt,256,276,60,T20,1,1,1,0
James Wade,19,9,3,3,t3pt,196,276,20,20,0,1,0,1
James Wade,20,1,1,1,t1pt,501,501,60,T20,1,1,0,0
James Wade,20,2,1,2,t2pt,441,501,20,20,0,1,1,0
James Wade,20,3,1,3,t3pt,421,501,20,20,0,1,0,1
James Wade,20,4,2,1,t1pt,401,401,60,T20,1,1,0,0
James Wade,20,5,2,2,t2pt,341,401,60,T20,1,1,1,0
James Wade,20,6,2,3,t3pt,281,401,20,20,0,1,0,1
James Wade,20,7,3,1,t1pt,261,261,60,T20,1,1,0,0
James Wade,20,8,3,2,t2pt,201,261,60,T20,1,1,1,0
James Wade,21,1,1,1,t1pt,501,501,5,5,0,0,0,0
James Wade,21,2,1,2,t2pt,496,501,20,20,0,0,1,0
James Wade,21,3,1,3,t3pt,476,501,57,T19,1,0,0,1
James Wade,21,4,2,1,t1pt,419,419,20,20,0,0,0,0
James Wade,21,5,2,2,t2pt,399,419,20,20,0,0,1,0
James Wade,21,6,2,3,t3pt,379,419,60,T20,1,0,0,1
James Wade,21,7,3,1,t1pt,319,319,20,20,0,0,0,0
James Wade,21,8,3,2,t2pt,299,319,20,20,0,0,1,0
James Wade,21,9,3,3,t3pt,279,319,20,20,0,0,0,1
James Wade,21,10,4,1,t1pt,259,259,20,20,0,0,0,0
James Wade,21,11,4,2,t2pt,239,259,19,19,0,0,1,0
James Wade,21,12,4,3,t3pt,220,259,60,T20,1,0,0,1
James Wade,22,1,1,1,t1pt,501,501,20,20,0,0,0,0
James Wade,22,2,1,2,t2pt,481,501,19,19,0,0,1,0
James Wade,22,3,1,3,t3pt,462,501,19,19,0,0,0,1
James Wade,22,4,2,1,t1pt,443,443,20,20,0,0,0,0
James Wade,22,5,2,2,t2pt,423,443,20,20,0,0,1,0
James Wade,22,6,2,3,t3pt,403,443,20,20,0,0,0,1
James Wade,22,7,3,1,t1pt,383,383,20,20,0,0,0,0
James Wade,22,8,3,2,t2pt,363,383,20,20,0,0,1,0
James Wade,22,9,3,3,t3pt,343,383,15,T5,0,0,0,1
James Wade,22,10,4,1,t1pt,328,328,20,20,0,0,0,0
James Wade,22,11,4,2,t2pt,308,328,20,20,0,0,1,0
James Wade,22,12,4,3,t3pt,288,328,60,T20,1,0,0,1
James Wade,22,13,5,1,t1pt,228,228,60,T20,1,0,0,0
James Wade,23,1,1,1,t1pt,501,501,20,20,0,0,0,0
James Wade,23,2,1,2,t2pt,481,501,20,20,0,0,1,0
James Wade,23,3,1,3,t3pt,461,501,20,20,0,0,0,1
James Wade,23,4,2,1,t1pt,441,441,5,5,0,0,0,0
James Wade,23,5,2,2,t2pt,436,441,57,T19,1,0,1,0
James Wade,23,6,2,3,t3pt,379,441,57,T19,1,0,0,1
James Wade,23,7,3,1,t1pt,322,322,60,T20,1,0,0,0
James Wade,23,8,3,2,t2pt,262,322,60,T20,1,0,1,0
James Wade,23,9,3,3,t3pt,202,322,20,20,0,0,0,1
James Wade,23,10,4,1,t1pt,182,182,20,20,0,0,0,0
James Wade,24,1,1,1,t1pt,501,501,20,20,0,1,0,0
James Wade,24,2,1,2,t2pt,481,501,20,20,0,1,1,0
James Wade,24,3,1,3,t3pt,461,501,60,T20,1,1,0,1
James Wade,24,4,2,1,t1pt,401,401,1,1,0,1,0,0
James Wade,24,5,2,2,t2pt,400,401,20,20,0,1,1,0
James Wade,24,6,2,3,t3pt,380,401,60,T20,1,1,0,1
James Wade,24,7,3,1,t1pt,320,320,20,20,0,1,0,0
James Wade,24,8,3,2,t2pt,300,320,20,20,0,1,1,0
James Wade,24,9,3,3,t3pt,280,320,20,20,0,1,0,1
James Wade,24,10,4,1,t1pt,260,260,60,T20,1,1,0,0
James Wade,24,11,4,2,t2pt,200,260,60,T20,1,1,1,0
James Wade,25,1,1,1,t1pt,501,501,20,20,0,1,0,0
James Wade,25,2,1,2,t2pt,481,501,20,20,0,1,1,0
James Wade,25,3,1,3,t3pt,461,501,20,20,0,1,0,1
James Wade,25,4,2,1,t1pt,441,441,20,20,0,1,0,0
James Wade,25,5,2,2,t2pt,421,441,60,T20,1,1,1,0
James Wade,25,6,2,3,t3pt,361,441,20,20,0,1,0,1
James Wade,25,7,3,1,t1pt,341,341,60,T20,1,1,0,0
James Wade,25,8,3,2,t2pt,281,341,60,T20,1,1,1,0
James Wade,25,9,3,3,t3pt,221,341,60,T20,1,1,0,1
James Wade,26,1,1,1,t1pt,501,501,20,20,0,1,0,0
James Wade,26,2,1,2,t2pt,481,501,60,T20,1,1,1,0
James Wade,26,3,1,3,t3pt,421,501,60,T20,1,1,0,1
James Wade,26,4,2,1,t1pt,361,361,20,20,0,1,0,0
James Wade,26,5,2,2,t2pt,341,361,60,T20,1,1,1,0
James Wade,26,6,2,3,t3pt,281,361,60,T20,1,1,0,1
James Wade,26,7,3,1,t1pt,221,221,60,T20,1,1,0,0
James Wade,27,1,1,1,t1pt,501,501,20,20,0,0,0,0
James Wade,27,2,1,2,t2pt,481,501,57,T19,1,0,1,0
James Wade,27,3,1,3,t3pt,424,501,19,19,0,0,0,1
James Wade,27,4,2,1,t1pt,405,405,20,20,0,0,0,0
James Wade,27,5,2,2,t2pt,385,405,20,20,0,0,1,0
James Wade,27,6,2,3,t3pt,365,405,20,20,0,0,0,1
James Wade,27,7,3,1,t1pt,345,345,20,20,0,0,0,0
James Wade,27,8,3,2,t2pt,325,345,60,T20,1,0,1,0
James Wade,27,9,3,3,t3pt,265,345,20,20,0,0,0,1
James Wade,27,10,4,1,t1pt,245,245,20,20,0,0,0,0
James Wade,27,11,4,2,t2pt,225,245,60,T20,1,0,1,0
James Wade,28,1,1,1,t1pt,501,501,60,T20,1,1,0,0
James Wade,28,2,1,2,t2pt,441,501,60,T20,1,1,1,0
James Wade,28,3,1,3,t3pt,381,501,20,20,0,1,0,1
James Wade,28,4,2,1,t1pt,361,361,20,20,0,1,0,0
James Wade,28,5,2,2,t2pt,341,361,20,20,0,1,1,0
James Wade,28,6,2,3,t3pt,321,361,20,20,0,1,0,1
James Wade,28,7,3,1,t1pt,301,301,20,20,0,1,0,0
James Wade,28,8,3,2,t2pt,281,301,20,20,0,1,1,0
James Wade,28,9,3,3,t3pt,261,301,20,20,0,1,0,1
James Wade,28,10,4,1,t1pt,241,241,20,20,0,1,0,0
